index,Core Density,CC AB,F1,Self Activation Status,Impurity
80_With Self Activation_Network_56,80,-0.988224632159416,0.7645899999999999,With Self Activation,20.0
80_With Self Activation_Network_57,80,-0.9212544936518744,3.3333333333333337e-06,With Self Activation,20.0
80_With Self Activation_Network_58,80,-1.0,1.0,With Self Activation,20.0
80_With Self Activation_Network_59,80,-0.9552163589491108,0.7693933333333334,With Self Activation,20.0
80_With Self Activation_Network_60,80,-0.7455045395552369,0.0,With Self Activation,20.0
80_With Self Activation_Network_61,80,-0.996815648596836,0.74505,With Self Activation,20.0
80_With Self Activation_Network_62,80,-0.9837355354313662,0.9695533333333332,With Self Activation,20.0
80_With Self Activation_Network_63,80,-0.9999876756969428,0.94872,With Self Activation,20.0
80_With Self Activation_Network_64,80,-0.8949829312370821,0.5283533333333333,With Self Activation,20.0
80_With Self Activation_Network_65,80,-0.9488971060248476,0.3005866666666665,With Self Activation,20.0
80_With Self Activation_Network_66,80,-0.992985440802458,0.6503233333333333,With Self Activation,20.0
80_With Self Activation_Network_67,80,-0.9561290896837604,0.7007933333333334,With Self Activation,20.0
80_With Self Activation_Network_68,80,-0.9905673413378866,0.63581,With Self Activation,20.0
80_With Self Activation_Network_69,80,-0.908407591890222,0.5775666666666666,With Self Activation,20.0
80_With Self Activation_Network_70,80,-0.999950449385963,0.9947033333333332,With Self Activation,20.0
80_With Self Activation_Network_71,80,-0.9999763531523914,0.97704,With Self Activation,20.0
80_With Self Activation_Network_72,80,-1.0,1.0,With Self Activation,20.0
80_With Self Activation_Network_73,80,-0.999131672128007,0.8901066666666666,With Self Activation,20.0
80_With Self Activation_Network_74,80,-0.9171353278218566,0.4146999999999999,With Self Activation,20.0
80_With Self Activation_Network_75,80,-0.9239026592398166,0.7054466666666667,With Self Activation,20.0
80_With Self Activation_Network_76,80,-0.8571572934844125,0.6383066666666667,With Self Activation,20.0
80_With Self Activation_Network_77,80,-0.9019407032273562,0.4382433333333333,With Self Activation,20.0
80_With Self Activation_Network_78,80,-0.9111091534516575,0.5808866666666666,With Self Activation,20.0
80_With Self Activation_Network_79,80,-0.99999999999976,0.99991,With Self Activation,20.0
80_With Self Activation_Network_80,80,-0.8952012783207779,0.4675999999999999,With Self Activation,20.0
80_With Self Activation_Network_81,80,-0.6907852229284281,0.1779099999999999,With Self Activation,20.0
80_With Self Activation_Network_82,80,-0.953156052602182,0.0,With Self Activation,20.0
80_With Self Activation_Network_83,80,-1.0,0.9761433333333334,With Self Activation,20.0
80_With Self Activation_Network_84,80,-0.9210584395351104,0.6509566666666666,With Self Activation,20.0
80_With Self Activation_Network_85,80,-0.9358367134259464,0.5697966666666667,With Self Activation,20.0
80_With Self Activation_Network_86,80,-0.9130984317388734,0.7062499999999999,With Self Activation,20.0
80_With Self Activation_Network_87,80,-0.9073735123097708,0.4502266666666665,With Self Activation,20.0
80_With Self Activation_Network_88,80,-0.998267303771955,0.7281366666666667,With Self Activation,20.0
80_With Self Activation_Network_89,80,-0.9103553256921784,0.3843233333333333,With Self Activation,20.0
80_With Self Activation_Network_90,80,-1.0,1.0,With Self Activation,20.0
80_With Self Activation_Network_91,80,-0.9961418132515272,0.8710099999999998,With Self Activation,20.0
80_With Self Activation_Network_92,80,-1.0,0.9462266666666664,With Self Activation,20.0
80_With Self Activation_Network_93,80,-0.928135027698662,0.3772433333333333,With Self Activation,20.0
80_With Self Activation_Network_94,80,-0.8839257304909791,0.4286899999999999,With Self Activation,20.0
80_With Self Activation_Network_95,80,-1.0,0.0,With Self Activation,20.0
80_With Self Activation_Network_96,80,-0.999598861057142,0.90896,With Self Activation,20.0
80_With Self Activation_Network_97,80,-0.9145532926895712,0.5841999999999998,With Self Activation,20.0
80_With Self Activation_Network_98,80,-0.9892461475380466,0.7841866666666666,With Self Activation,20.0
80_With Self Activation_Network_99,80,-0.999468838713576,0.9697466666666664,With Self Activation,20.0
80_With Self Activation_Network_0,80,-0.2310748093142993,0.0,With Self Activation,40.0
80_With Self Activation_Network_1,80,-0.3944400207050472,0.0151133333333333,With Self Activation,40.0
80_With Self Activation_Network_2,80,-0.3506997110981394,0.0026766666666666,With Self Activation,40.0
80_With Self Activation_Network_3,80,-0.8817296682408442,0.0026666666666666,With Self Activation,40.0
80_With Self Activation_Network_4,80,-0.5213436041307371,5.333333333333333e-05,With Self Activation,40.0
80_With Self Activation_Network_5,80,-0.9601898026385128,0.00015,With Self Activation,40.0
80_With Self Activation_Network_6,80,-0.3811705753628732,0.0401133333333331,With Self Activation,40.0
80_With Self Activation_Network_7,80,0.1419422935527804,0.0155766666666666,With Self Activation,40.0
80_With Self Activation_Network_8,80,-0.5284452641639416,0.0,With Self Activation,40.0
80_With Self Activation_Network_9,80,-0.371666325101905,0.0046266666666666,With Self Activation,40.0
80_With Self Activation_Network_10,80,-0.4845874971617256,0.0,With Self Activation,40.0
80_With Self Activation_Network_11,80,0.4278549186512795,0.0,With Self Activation,40.0
80_With Self Activation_Network_12,80,-0.511558334430134,0.0,With Self Activation,40.0
80_With Self Activation_Network_13,80,-0.4536340520751408,0.0,With Self Activation,40.0
80_With Self Activation_Network_14,80,-0.3594751273770518,0.0,With Self Activation,40.0
80_With Self Activation_Network_15,80,-0.2085115484500973,0.0,With Self Activation,40.0
80_With Self Activation_Network_16,80,-0.7035935049063955,0.0,With Self Activation,40.0
80_With Self Activation_Network_17,80,1.0,0.0,With Self Activation,40.0
80_With Self Activation_Network_18,80,-0.7518370825971562,0.0,With Self Activation,40.0
80_With Self Activation_Network_19,80,-0.6840446983912979,0.0001433333333333,With Self Activation,40.0
80_With Self Activation_Network_20,80,-0.021834114414063,0.0048433333333333,With Self Activation,40.0
80_With Self Activation_Network_21,80,-0.3946194322286855,0.0142499999999999,With Self Activation,40.0
80_With Self Activation_Network_22,80,-0.7158858123826619,0.0025566666666666,With Self Activation,40.0
80_With Self Activation_Network_23,80,0.0696557311656777,0.0,With Self Activation,40.0
80_With Self Activation_Network_24,80,0.4106400368514223,8e-05,With Self Activation,40.0
80_With Self Activation_Network_25,80,-0.4542411660837305,0.0001466666666666,With Self Activation,40.0
80_With Self Activation_Network_26,80,-0.0118350536560627,0.0299033333333332,With Self Activation,40.0
80_With Self Activation_Network_27,80,-0.6104087010400441,0.0001233333333333,With Self Activation,40.0
80_With Self Activation_Network_28,80,-0.7500408523702828,0.0685833333333333,With Self Activation,40.0
80_With Self Activation_Network_29,80,-0.6772173049002536,0.0516833333333333,With Self Activation,40.0
80_With Self Activation_Network_30,80,-0.9165374852765484,8e-05,With Self Activation,40.0
80_With Self Activation_Network_31,80,-0.7677718241168722,0.0234533333333333,With Self Activation,40.0
80_With Self Activation_Network_32,80,-0.9183304352529692,0.0,With Self Activation,40.0
80_With Self Activation_Network_33,80,-0.5023282582534025,0.0,With Self Activation,40.0
80_With Self Activation_Network_34,80,-0.9986384414713874,0.79711,With Self Activation,40.0
80_With Self Activation_Network_35,80,-0.6811180446073747,0.0,With Self Activation,40.0
80_With Self Activation_Network_36,80,-0.3073706222341477,0.0,With Self Activation,40.0
80_With Self Activation_Network_37,80,-0.702329347677713,0.0,With Self Activation,40.0
80_With Self Activation_Network_38,80,-0.9656130663726122,0.0404299999999999,With Self Activation,40.0
80_With Self Activation_Network_39,80,-0.9764144376340071,6.000000000000001e-05,With Self Activation,40.0
80_With Self Activation_Network_40,80,0.2319790034824153,0.0,With Self Activation,40.0
80_With Self Activation_Network_41,80,-0.9976992326173444,5.333333333333333e-05,With Self Activation,40.0
80_With Self Activation_Network_42,80,-0.2113676986226039,2.3333333333333336e-05,With Self Activation,40.0
80_With Self Activation_Network_43,80,0.0004839338656209,2.666666666666667e-05,With Self Activation,40.0
80_With Self Activation_Network_44,80,0.4813015962789335,0.0,With Self Activation,40.0
80_With Self Activation_Network_45,80,-0.8944244014339837,0.0,With Self Activation,40.0
80_With Self Activation_Network_46,80,-0.1313303065683182,0.0,With Self Activation,40.0
80_With Self Activation_Network_47,80,-0.8810162254970996,0.0005833333333331,With Self Activation,40.0
80_With Self Activation_Network_48,80,-0.2817603318950549,3.3333333333333337e-06,With Self Activation,40.0
80_With Self Activation_Network_49,80,-1.0,0.0,With Self Activation,40.0
80_With Self Activation_Network_50,80,-0.464602453900182,0.0089799999999999,With Self Activation,40.0
80_With Self Activation_Network_51,80,-0.8433793072831441,0.0023233333333332,With Self Activation,40.0
80_With Self Activation_Network_52,80,-0.961781380245576,0.0093133333333332,With Self Activation,40.0
80_With Self Activation_Network_53,80,-0.9838070514774632,0.0,With Self Activation,40.0
80_With Self Activation_Network_54,80,-0.9293007012326808,0.0,With Self Activation,40.0
80_With Self Activation_Network_55,80,0.5881595110626989,0.0002399999999999,With Self Activation,40.0
80_With Self Activation_Network_56,80,-0.0898409119977083,0.0,With Self Activation,40.0
80_With Self Activation_Network_57,80,-0.883838444591459,0.0182366666666666,With Self Activation,40.0
80_With Self Activation_Network_58,80,-0.8265998354122077,3.3333333333333337e-06,With Self Activation,40.0
80_With Self Activation_Network_59,80,0.6706340057372503,0.0,With Self Activation,40.0
80_With Self Activation_Network_60,80,-1.0,0.0,With Self Activation,40.0
80_With Self Activation_Network_61,80,-0.4147792181701666,0.0,With Self Activation,40.0
80_With Self Activation_Network_62,80,-0.9146588135098904,5.333333333333333e-05,With Self Activation,40.0
80_With Self Activation_Network_63,80,-0.6243502953661824,0.0036466666666666,With Self Activation,40.0
80_With Self Activation_Network_64,80,-0.1160136773326257,0.0002033333333332,With Self Activation,40.0
80_With Self Activation_Network_65,80,0.9997297261015816,0.0,With Self Activation,40.0
80_With Self Activation_Network_66,80,-0.6525390842311132,0.0002599999999999,With Self Activation,40.0
80_With Self Activation_Network_67,80,-0.8945535548829616,1.0000000000000004e-05,With Self Activation,40.0
80_With Self Activation_Network_68,80,0.0638257258595006,0.0002333333333333,With Self Activation,40.0
80_With Self Activation_Network_69,80,-0.5218569176067254,0.0,With Self Activation,40.0
80_With Self Activation_Network_70,80,0.3841927494055482,0.0,With Self Activation,40.0
80_With Self Activation_Network_71,80,-0.9941172430651016,1e-05,With Self Activation,40.0
80_With Self Activation_Network_72,80,0.27131421349041,0.0001933333333333,With Self Activation,40.0
80_With Self Activation_Network_73,80,-0.4919088414722462,0.0268333333333332,With Self Activation,40.0
80_With Self Activation_Network_74,80,-0.9527465315639736,0.0,With Self Activation,40.0
80_With Self Activation_Network_75,80,0.9989621192528252,0.0,With Self Activation,40.0
80_With Self Activation_Network_76,80,-0.9372372508431716,0.0084833333333333,With Self Activation,40.0
80_With Self Activation_Network_77,80,1.0,0.0,With Self Activation,40.0
80_With Self Activation_Network_78,80,-0.9913630992194034,1.0000000000000004e-05,With Self Activation,40.0
80_With Self Activation_Network_79,80,0.7567532912332477,0.0159366666666666,With Self Activation,40.0
80_With Self Activation_Network_80,80,0.9974057554829564,0.0,With Self Activation,40.0
80_With Self Activation_Network_81,80,-0.2312728267006756,0.0232599999999999,With Self Activation,40.0
80_With Self Activation_Network_82,80,-0.5836649147219671,0.0004466666666666,With Self Activation,40.0
80_With Self Activation_Network_83,80,-0.8983478132721759,0.0020666666666666,With Self Activation,40.0
80_With Self Activation_Network_84,80,-0.5691721923619661,0.0,With Self Activation,40.0
80_With Self Activation_Network_85,80,-0.7668831810841308,0.0035399999999999,With Self Activation,40.0
80_With Self Activation_Network_86,80,-0.999570309709731,0.0,With Self Activation,40.0
80_With Self Activation_Network_87,80,-1.0,0.0,With Self Activation,40.0
80_With Self Activation_Network_88,80,-0.8069895300889517,5.333333333333333e-05,With Self Activation,40.0
80_With Self Activation_Network_89,80,0.936986025556667,0.0003133333333333,With Self Activation,40.0
80_With Self Activation_Network_90,80,-0.3481705940864279,0.0,With Self Activation,40.0
80_With Self Activation_Network_91,80,-0.9546807233036326,0.0001433333333333,With Self Activation,40.0
80_With Self Activation_Network_92,80,-0.3356983870746031,0.0,With Self Activation,40.0
80_With Self Activation_Network_93,80,-0.9936864460786704,2e-05,With Self Activation,40.0
80_With Self Activation_Network_94,80,-0.6237687329705284,0.0186533333333332,With Self Activation,40.0
80_With Self Activation_Network_95,80,-0.8651497271280724,0.0,With Self Activation,40.0
80_With Self Activation_Network_96,80,0.8329790197952219,6.666666666666668e-06,With Self Activation,40.0
80_With Self Activation_Network_97,80,0.4133532748437418,0.0001233333333333,With Self Activation,40.0
80_With Self Activation_Network_98,80,-0.8953583255952398,0.4383,With Self Activation,40.0
80_With Self Activation_Network_99,80,-0.4456961718909261,0.0,With Self Activation,40.0
80_With Self Activation_Network_0,80,-0.4331313759764029,0.0,With Self Activation,60.0
80_With Self Activation_Network_1,80,-0.8815488273832751,0.0,With Self Activation,60.0
80_With Self Activation_Network_2,80,-0.1270042973916272,0.0,With Self Activation,60.0
80_With Self Activation_Network_3,80,0.2951036316734894,1.3333333333333337e-05,With Self Activation,60.0
80_With Self Activation_Network_4,80,-0.6539282932358036,0.0,With Self Activation,60.0
80_With Self Activation_Network_5,80,-0.9492654148957452,0.0,With Self Activation,60.0
80_With Self Activation_Network_6,80,0.4133384543330167,2.3333333333333336e-05,With Self Activation,60.0
80_With Self Activation_Network_7,80,-0.9972263101253692,0.0,With Self Activation,60.0
80_With Self Activation_Network_8,80,0.0123238887602378,0.0,With Self Activation,60.0
80_With Self Activation_Network_9,80,-0.9154630839122936,0.0,With Self Activation,60.0
80_With Self Activation_Network_10,80,0.0218920452297593,6.666666666666668e-06,With Self Activation,60.0
80_With Self Activation_Network_11,80,0.8944271228587733,0.0,With Self Activation,60.0
80_With Self Activation_Network_12,80,0.6647260217400542,0.0,With Self Activation,60.0
80_With Self Activation_Network_13,80,-0.1048452238149146,0.00014,With Self Activation,60.0
80_With Self Activation_Network_14,80,0.6811135355335918,0.0005599999999999,With Self Activation,60.0
80_With Self Activation_Network_15,80,0.0970660545791503,0.0,With Self Activation,60.0
80_With Self Activation_Network_16,80,0.406498679756607,4e-05,With Self Activation,60.0
80_With Self Activation_Network_17,80,0.1071778764442357,0.0,With Self Activation,60.0
80_With Self Activation_Network_18,80,0.3226259640246587,0.0,With Self Activation,60.0
80_With Self Activation_Network_19,80,0.7631065657008417,0.0,With Self Activation,60.0
80_With Self Activation_Network_20,80,0.9861008608003384,0.0,With Self Activation,60.0
80_With Self Activation_Network_21,80,0.3219034851837444,0.0,With Self Activation,60.0
80_With Self Activation_Network_22,80,0.2728696910676694,6.666666666666667e-05,With Self Activation,60.0
80_With Self Activation_Network_23,80,-0.7852099095651004,0.0,With Self Activation,60.0
80_With Self Activation_Network_24,80,-0.5265287434849923,0.0,With Self Activation,60.0
80_With Self Activation_Network_25,80,-0.0059843998552778,0.0,With Self Activation,60.0
80_With Self Activation_Network_26,80,0.2643578614461156,0.0,With Self Activation,60.0
80_With Self Activation_Network_27,80,0.6482696776038529,0.0,With Self Activation,60.0
80_With Self Activation_Network_28,80,-0.964621225071684,0.0,With Self Activation,60.0
80_With Self Activation_Network_29,80,-0.1020570016328294,0.0,With Self Activation,60.0
80_With Self Activation_Network_30,80,0.6725085378050326,0.0,With Self Activation,60.0
80_With Self Activation_Network_31,80,0.2089149752293253,3.3333333333333337e-06,With Self Activation,60.0
80_With Self Activation_Network_32,80,-0.9681744293662136,0.0,With Self Activation,60.0
80_With Self Activation_Network_33,80,0.1450274138957481,0.0,With Self Activation,60.0
80_With Self Activation_Network_34,80,-0.0358162850117644,0.0,With Self Activation,60.0
80_With Self Activation_Network_35,80,-0.9974712194299662,0.0,With Self Activation,60.0
80_With Self Activation_Network_36,80,0.0659866673880365,0.0,With Self Activation,60.0
80_With Self Activation_Network_37,80,0.9533557108409034,0.0,With Self Activation,60.0
80_With Self Activation_Network_38,80,0.3535442359688814,2.3333333333333336e-05,With Self Activation,60.0
80_With Self Activation_Network_39,80,0.2761296968717348,3.3333333333333337e-06,With Self Activation,60.0
80_With Self Activation_Network_40,80,0.9994686990089524,0.0,With Self Activation,60.0
80_With Self Activation_Network_41,80,0.8021731123038924,0.0,With Self Activation,60.0
80_With Self Activation_Network_42,80,-0.3105940024390702,0.0,With Self Activation,60.0
80_With Self Activation_Network_43,80,0.2082237028124146,0.0,With Self Activation,60.0
80_With Self Activation_Network_44,80,0.0562775163496578,0.0,With Self Activation,60.0
80_With Self Activation_Network_45,80,-0.7318799976919038,0.0,With Self Activation,60.0
80_With Self Activation_Network_46,80,0.3803899896841003,0.0,With Self Activation,60.0
80_With Self Activation_Network_47,80,0.9272812924868769,0.0,With Self Activation,60.0
80_With Self Activation_Network_48,80,-0.9437457150666416,0.0,With Self Activation,60.0
80_With Self Activation_Network_49,80,0.5234260596858245,3.3333333333333337e-06,With Self Activation,60.0
80_With Self Activation_Network_50,80,0.8967403090902267,0.0,With Self Activation,60.0
80_With Self Activation_Network_51,80,-0.5111678301595078,0.0,With Self Activation,60.0
80_With Self Activation_Network_52,80,-1.0,0.0,With Self Activation,60.0
80_With Self Activation_Network_53,80,0.1175200145824612,0.0,With Self Activation,60.0
80_With Self Activation_Network_54,80,0.9999749937865906,0.0,With Self Activation,60.0
80_With Self Activation_Network_55,80,0.7953147229642529,0.0,With Self Activation,60.0
80_With Self Activation_Network_56,80,0.9999878724007804,0.0,With Self Activation,60.0
80_With Self Activation_Network_57,80,0.2894196502340481,3.3333333333333337e-06,With Self Activation,60.0
80_With Self Activation_Network_58,80,-0.7592640604127273,0.0,With Self Activation,60.0
80_With Self Activation_Network_59,80,-0.870010222552913,0.0,With Self Activation,60.0
80_With Self Activation_Network_60,80,0.9914176872893872,0.0,With Self Activation,60.0
80_With Self Activation_Network_61,80,0.8654115398159097,0.0,With Self Activation,60.0
80_With Self Activation_Network_62,80,-0.7851086680216948,0.0,With Self Activation,60.0
80_With Self Activation_Network_63,80,0.601521097676796,7e-05,With Self Activation,60.0
80_With Self Activation_Network_64,80,0.999339968769154,0.0,With Self Activation,60.0
80_With Self Activation_Network_65,80,0.7989944822769741,0.0,With Self Activation,60.0
80_With Self Activation_Network_66,80,-0.5783749731317319,0.0,With Self Activation,60.0
80_With Self Activation_Network_67,80,0.3976707733236225,0.0,With Self Activation,60.0
80_With Self Activation_Network_68,80,0.3917551758029455,0.0,With Self Activation,60.0
80_With Self Activation_Network_69,80,-0.5466343938150648,3.3333333333333337e-06,With Self Activation,60.0
80_With Self Activation_Network_70,80,0.5827317476361091,0.0,With Self Activation,60.0
80_With Self Activation_Network_71,80,0.3267998651882903,0.0,With Self Activation,60.0
80_With Self Activation_Network_72,80,-0.9107776630278084,0.0,With Self Activation,60.0
80_With Self Activation_Network_73,80,0.8054484972115442,0.0,With Self Activation,60.0
80_With Self Activation_Network_74,80,0.999985014077684,0.0,With Self Activation,60.0
80_With Self Activation_Network_75,80,-0.2312420161475412,2.0000000000000005e-05,With Self Activation,60.0
80_With Self Activation_Network_76,80,0.9736415325218192,0.0,With Self Activation,60.0
80_With Self Activation_Network_77,80,0.4477823511771122,0.00014,With Self Activation,60.0
80_With Self Activation_Network_78,80,0.2445870074995315,5.000000000000001e-05,With Self Activation,60.0
80_With Self Activation_Network_79,80,0.6374022609487608,0.0,With Self Activation,60.0
80_With Self Activation_Network_80,80,0.0266721496130787,0.0,With Self Activation,60.0
80_With Self Activation_Network_81,80,0.2752605140324701,0.0,With Self Activation,60.0
80_With Self Activation_Network_82,80,0.5660405831063314,0.0,With Self Activation,60.0
80_With Self Activation_Network_83,80,0.0050615298642887,0.0,With Self Activation,60.0
80_With Self Activation_Network_84,80,0.0851407613502108,6.666666666666668e-06,With Self Activation,60.0
80_With Self Activation_Network_85,80,0.1413669731097601,0.0,With Self Activation,60.0
80_With Self Activation_Network_86,80,0.1772577063864924,0.0,With Self Activation,60.0
80_With Self Activation_Network_87,80,0.4873972887178913,0.0,With Self Activation,60.0
80_With Self Activation_Network_88,80,0.8145992176504624,0.0,With Self Activation,60.0
80_With Self Activation_Network_89,80,0.4902733211739409,3.3333333333333337e-06,With Self Activation,60.0
80_With Self Activation_Network_90,80,-0.5738311641059017,0.0,With Self Activation,60.0
80_With Self Activation_Network_91,80,0.7492038021788249,0.0,With Self Activation,60.0
80_With Self Activation_Network_92,80,0.1705781191378241,3.3333333333333337e-06,With Self Activation,60.0
80_With Self Activation_Network_93,80,0.8688084216714308,0.0,With Self Activation,60.0
80_With Self Activation_Network_94,80,0.9158585810253788,0.0,With Self Activation,60.0
80_With Self Activation_Network_95,80,0.334759355022643,8e-05,With Self Activation,60.0
80_With Self Activation_Network_96,80,0.9481253722539752,0.0,With Self Activation,60.0
80_With Self Activation_Network_97,80,-0.9149785398644822,0.0,With Self Activation,60.0
80_With Self Activation_Network_98,80,0.3952192284560811,0.0,With Self Activation,60.0
80_With Self Activation_Network_99,80,0.8812701653809654,0.0,With Self Activation,60.0
80_With Self Activation_Network_0,80,0.3204063157778419,0.0,With Self Activation,80.0
80_With Self Activation_Network_1,80,0.9679453801784776,0.0,With Self Activation,80.0
80_With Self Activation_Network_2,80,0.599584395232611,0.0,With Self Activation,80.0
80_With Self Activation_Network_3,80,0.6673103476074542,0.0,With Self Activation,80.0
80_With Self Activation_Network_4,80,0.9894668937732712,0.0,With Self Activation,80.0
80_With Self Activation_Network_5,80,0.674120326085906,0.0,With Self Activation,80.0
80_With Self Activation_Network_6,80,0.8041984747360787,0.0,With Self Activation,80.0
80_With Self Activation_Network_7,80,0.9999799995986398,0.0,With Self Activation,80.0
80_With Self Activation_Network_8,80,0.7508285342776146,0.0,With Self Activation,80.0
80_With Self Activation_Network_9,80,0.9226862988247444,0.0,With Self Activation,80.0
80_With Self Activation_Network_10,80,0.7044462222492678,0.0,With Self Activation,80.0
80_With Self Activation_Network_11,80,0.6683418835882825,0.0,With Self Activation,80.0
80_With Self Activation_Network_12,80,0.9292685212393802,0.0,With Self Activation,80.0
80_With Self Activation_Network_13,80,0.9094883268422196,0.0,With Self Activation,80.0
80_With Self Activation_Network_14,80,1.0,0.0,With Self Activation,80.0
80_With Self Activation_Network_15,80,0.7051856783192868,0.0,With Self Activation,80.0
80_With Self Activation_Network_16,80,0.9198507365944956,0.0,With Self Activation,80.0
80_With Self Activation_Network_17,80,0.6382574850552897,0.0,With Self Activation,80.0
80_With Self Activation_Network_18,80,0.7243697859252699,0.0,With Self Activation,80.0
80_With Self Activation_Network_19,80,0.9999249816790148,0.0,With Self Activation,80.0
80_With Self Activation_Network_20,80,0.7945534287678446,0.0,With Self Activation,80.0
80_With Self Activation_Network_21,80,-0.8414217614308005,0.0,With Self Activation,80.0
80_With Self Activation_Network_22,80,0.7698584998764296,0.0,With Self Activation,80.0
80_With Self Activation_Network_23,80,0.7183191781154382,0.0,With Self Activation,80.0
80_With Self Activation_Network_24,80,0.7027605414637446,0.0,With Self Activation,80.0
80_With Self Activation_Network_25,80,0.3775185549131954,0.0,With Self Activation,80.0
80_With Self Activation_Network_26,80,0.4951256633494739,0.0,With Self Activation,80.0
80_With Self Activation_Network_27,80,0.4000034431474188,0.0,With Self Activation,80.0
80_With Self Activation_Network_28,80,1.0,0.0,With Self Activation,80.0
80_With Self Activation_Network_29,80,0.8943003886554747,0.0,With Self Activation,80.0
80_With Self Activation_Network_30,80,-0.882727921864295,0.0,With Self Activation,80.0
80_With Self Activation_Network_31,80,0.917019248120206,0.0,With Self Activation,80.0
80_With Self Activation_Network_32,80,0.2451622898813716,0.0,With Self Activation,80.0
80_With Self Activation_Network_33,80,0.2847957092670751,0.0,With Self Activation,80.0
80_With Self Activation_Network_34,80,0.8611939582538729,0.0,With Self Activation,80.0
80_With Self Activation_Network_35,80,0.7878066386291445,0.0,With Self Activation,80.0
80_With Self Activation_Network_36,80,0.8244848760537201,0.0,With Self Activation,80.0
80_With Self Activation_Network_37,80,0.4624091187866166,0.0,With Self Activation,80.0
80_With Self Activation_Network_38,80,0.4935620340322785,0.0,With Self Activation,80.0
80_With Self Activation_Network_39,80,-0.2038621720667932,0.0,With Self Activation,80.0
80_With Self Activation_Network_40,80,0.797920389565699,0.0,With Self Activation,80.0
80_With Self Activation_Network_41,80,0.332201540351329,0.0,With Self Activation,80.0
80_With Self Activation_Network_42,80,0.4688513613549186,0.0,With Self Activation,80.0
80_With Self Activation_Network_43,80,0.3311827190439815,0.0,With Self Activation,80.0
80_With Self Activation_Network_44,80,0.4290513564109519,0.0,With Self Activation,80.0
80_With Self Activation_Network_45,80,0.6148936939893492,0.0,With Self Activation,80.0
80_With Self Activation_Network_46,80,0.8122093855630063,0.0,With Self Activation,80.0
80_With Self Activation_Network_47,80,0.4991395871047104,0.0,With Self Activation,80.0
80_With Self Activation_Network_48,80,0.2784907680737005,0.0,With Self Activation,80.0
80_With Self Activation_Network_49,80,0.8262463299656946,0.0,With Self Activation,80.0
80_With Self Activation_Network_50,80,-0.6707089468166391,0.0,With Self Activation,80.0
80_With Self Activation_Network_51,80,-0.4941709856076535,0.0,With Self Activation,80.0
80_With Self Activation_Network_52,80,0.7668449976403492,0.0,With Self Activation,80.0
80_With Self Activation_Network_53,80,0.3387180605793355,0.0,With Self Activation,80.0
80_With Self Activation_Network_54,80,-1.0,0.0,With Self Activation,80.0
80_With Self Activation_Network_55,80,0.9986098287342904,0.0,With Self Activation,80.0
80_With Self Activation_Network_56,80,0.8946363030897755,0.0,With Self Activation,80.0
80_With Self Activation_Network_57,80,0.9960541766809908,0.0,With Self Activation,80.0
80_With Self Activation_Network_58,80,0.6242924934260006,0.0,With Self Activation,80.0
80_With Self Activation_Network_59,80,0.628291189595082,0.0,With Self Activation,80.0
80_With Self Activation_Network_60,80,0.4502562775826538,0.0,With Self Activation,80.0
80_With Self Activation_Network_61,80,0.8272979817534949,0.0,With Self Activation,80.0
80_With Self Activation_Network_62,80,0.3857506300411539,0.0,With Self Activation,80.0
80_With Self Activation_Network_63,80,0.7241959083157467,0.0,With Self Activation,80.0
80_With Self Activation_Network_64,80,-0.9910962970126312,0.0,With Self Activation,80.0
80_With Self Activation_Network_65,80,0.5129416125897124,0.0,With Self Activation,80.0
80_With Self Activation_Network_66,80,0.9777390822268488,0.0,With Self Activation,80.0
80_With Self Activation_Network_67,80,1.0,0.0,With Self Activation,80.0
80_With Self Activation_Network_68,80,0.4005169526871184,0.0,With Self Activation,80.0
80_With Self Activation_Network_69,80,0.7736122207914311,0.0,With Self Activation,80.0
80_With Self Activation_Network_70,80,0.6921832266217519,0.0,With Self Activation,80.0
80_With Self Activation_Network_71,80,0.9135739618059704,0.0,With Self Activation,80.0
80_With Self Activation_Network_72,80,0.6273374509647736,0.0,With Self Activation,80.0
80_With Self Activation_Network_73,80,0.6032788418072585,0.0,With Self Activation,80.0
80_With Self Activation_Network_74,80,0.3820830743799886,0.0,With Self Activation,80.0
80_With Self Activation_Network_75,80,0.9931367863802688,0.0,With Self Activation,80.0
80_With Self Activation_Network_76,80,0.9978409704045,0.0,With Self Activation,80.0
80_With Self Activation_Network_77,80,0.910629087257544,0.0,With Self Activation,80.0
80_With Self Activation_Network_78,80,-0.0036101261722003,0.0,With Self Activation,80.0
80_With Self Activation_Network_79,80,0.3979605965863301,0.0,With Self Activation,80.0
80_With Self Activation_Network_80,80,0.9088140339605804,0.0,With Self Activation,80.0
80_With Self Activation_Network_81,80,0.893126519178328,0.0,With Self Activation,80.0
80_With Self Activation_Network_82,80,0.7114152629818925,0.0,With Self Activation,80.0
80_With Self Activation_Network_83,80,0.9999800378610136,0.0,With Self Activation,80.0
80_With Self Activation_Network_84,80,1.0,0.0,With Self Activation,80.0
80_With Self Activation_Network_85,80,0.6485447231766297,0.0,With Self Activation,80.0
80_With Self Activation_Network_86,80,0.9676367791878404,0.0,With Self Activation,80.0
80_With Self Activation_Network_87,80,0.9702951465899006,0.0,With Self Activation,80.0
80_With Self Activation_Network_88,80,0.3382346600336898,0.0,With Self Activation,80.0
